Num,Address,Checkins,City,Country,Created,Latitude,Longitude,Title,Type
2980,Красный просп. 218К2,4,99,1,1280742078,55.044356,82.916522,Райский сад,3
2981,Новочеркасский просп. 41К14,7,2,1,1280742078,59.92943,30.410595,Идеальная чашка,3
2982,Б.Путинковский пер. 5,1,1,1,1280742078,55.766704,37.608936,Шоколад,3
2983,Артиллерийская 1,0,2,1,1280742078,59.941574,30.354055,Гелиос,3
2984,Шмитовский пр. 14,19,1,1,1280742078,55.758696,37.551187,Хаджурао,3
2985,Нижегородская 32К4,7,1,1,1280742078,55.736817,37.692236,Духан Алаверды,3
2986,Николоямская 28К60,3,1,1,1280742078,55.746856,37.654687,Шоколадница,3
2987,просп. Сельмаш 20К51,6,119,1,1280742078,47.250455,39.765076,Berry,3
2988,Железнодорожная 56,21,12,1,1280742078,59.734262,30.420109,Оазис,3
2989,Каменноостровский просп. 8,1,2,1,1280742078,59.957886,30.318347,Мой дворик,3
2990,Никольская 15К1,12,1,1,1280742078,55.757344,37.622459,Кружка,3
2991,Б.Семеновская 32К3,17,1,1,1280742078,55.781575,37.707826,Кружка,3
2992,1-й Голутвинский пер. К1,1,1,1,1280742078,55.739357,37.614302,Фанки,3
2993,Декабристов 27,70,2,1,1280742078,59.926535,30.295652,Shamrock,3
2994,наб. канала Грибоедова 14,7,2,1,1280742078,59.935971,30.327277,Чайка,3
2995,Театральный пр. 1К4,0,1,1,1280742078,55.758367,37.621466,Confectionari,3
2996,Школьная 11К3,12,1,1,1280742078,55.745721,37.670659,San Diego,3
2997,Невский просп. 14,1,2,1,1280742078,59.936737,30.316506,Камелот,3
2998,Селезневская 19К2,8,1,1,1280742078,55.781165,37.609505,Carre Blanc,3
2999,Б.Садовая 16,227,1,1,1280742078,55.768081,37.596642,Starlite Diner,3
3000,Курсовой пер. 8К2,4,1,1,1280742078,55.740999,37.604637,Доля ангелов,3
3001,ул. Казанская 7,12,2,1,1280742078,59.932013,30.321127,Тинькофф,3
3002,Варварка 3,12,1,1,1280742078,55.753722,37.626579,Кольчуга,3
3003,Б.Черкасский пер. 17,0,1,1,1280742078,55.756257,37.627438,Арсентьич,3
3004,Балаклавский просп. 9,26,1,1,1280742078,55.641127,37.595483,Хот-Род,3
3005,Владимирский просп. 15,0,2,1,1280742078,59.929348,30.346452,Pizzissimo,3
3006,Гороховая 45,0,2,1,1280742078,59.927585,30.322875,Шафран,3
3007,Котельническая наб. 1К15,2,1,1,1280742078,55.745886,37.642691,Банк,3
3008,Лермонтовский просп. 8К10,0,2,1,1280742078,59.92327,30.29332,Арарат,3
3009,Каменноостровский просп. 64К2,1,2,1,1280742078,59.973793,30.303417,Банзай,3
3010,Фурштатская 7,0,2,1,1280742078,59.944977,30.351666,Грангозье,3
3011,Подольская 23,0,2,1,1280742078,59.914908,30.325013,Фактория,3
3012,Госпитальный вал 22К2,13,1,1,1280742078,55.773641,37.711734,Ташкент,3
3013,Велозаводская 6,47,1,1,1280742078,55.712284,37.66495,Тануки,3
3014,4-я линия В.О. 5,7,2,1,1280742078,59.941191,30.285828,Старый Тбилиси,3
3015,Смоленская пл. 3,2,1,1,1280742078,55.747363,37.581496,Робин Бобин,3
3016,Марксистская 7,0,1,1,1280742078,55.73629,37.666162,Амфитеатро,3
3017,Арбат 48,38,1,1,1280742078,55.747723,37.585089,Центр Павла Слободкина,3
3018,Забелина 3К1,0,1,1,1280742078,55.754826,37.638063,Новая почта,3
3019,Рождественка 6К9,5,1,1,1280742078,55.760816,37.623809,Пивная Капитал,3
3020,Коммунистическя 10К1,14,312,1,1280742078,55.890424,37.742934,McDonald`s,3
3021,Ярославское ш. 54,10,1,1,1280742078,55.8655,37.704921,McDonald`s,3
3022,Каланчевская 4К2,2,1,1,1280742078,55.771049,37.65214,Виардо,3
3023,71-й км МКАД ,16,1,1,1280742078,55.858799,37.397393,McDonald`s,3
3024,Киевская 2,3,57,1,1280742078,52.282305,104.286248,Lancelot,3
3025,Новаторов 3,3,57,1,1280742078,52.351813,104.209801,Иркут,3
3026,Чкалова 60,1,169,1,1280742078,57.638205,39.821796,Солнечный,3
3027,Белинского 6,1,2,1,1280742078,59.938586,30.346829,Атмосфера,3
3028,Рождественка 5К7,38,1,1,1280742078,55.760889,37.623399,Манхэттен,3
3029,Тухачевского 15К1,11,134,1,1280742078,45.014944,41.916918,Петрович,3
3030,Варшавская 58,0,2,1,1280742078,59.859976,30.314781,Арго,3
3031,Осенний б-р 23,4,1,1,1280742078,55.76365,37.405845,Мед,3
3032,Советская 35,15,859,1,1280742078,55.9438,37.868589,Каспий,3
3033,просп. Космонавтов 27б,5,859,1,1280742078,55.920265,37.869729,5 океанов,3
3034,просп. Королева 1,19,859,1,1280742078,55.921198,37.834839,Браво,3
3035,Тушинская 17,5,1,1,1280742078,55.826751,37.444925,Оптимист,3
3036,Коминтерна 7,1,859,1,1280742078,55.922172,37.811213,Грот,3
3037,Пионерская 2а,0,859,1,1280742078,55.911002,37.81292,Гурман,3
3038,Ленина 10К6,2,859,1,1280742078,55.918847,37.806353,Досуг,3
3039,Гагарина 19,2,1,1,1280742078,55.708293,37.581218,Караван-сарай,3
3040,Победы 109,37,123,1,1280742078,53.21778,50.260269,У Швейка,3
3041,Малый просп. П.С. 57,0,2,1,1280742078,59.962949,30.301279,Каспий,3
3042,Чудинова 1,0,151,1,1280742078,54.796174,56.033786,Ширваншах,3
3043,наб. Крюкова канала 27,0,2,1,1280742078,59.918959,30.299779,Кухня,3
3044,Пироговская наб. 5К2,8,2,1,1280742078,59.957525,30.340748,Зеркальный зал,3
3045,Ломоносова 6,0,2,1,1280742078,59.929777,30.333969,Граф Суворов,3
3046,Жуковского 4,3,2,1,1280742078,59.936174,30.35009,Волхов,3
3047,Кавказский б-р 1,2,1,1,1280742078,55.634247,37.673466,Апекс,3
3048,Сибирский тракт 3,9,49,1,1280742078,56.826685,60.639808,Капитан Флинт,3
3049,Лескова 1,64,1,1,1280742078,55.898195,37.58844,McDonald`s,3
3050,Митинская 40К3,68,1,1,1280742078,55.847654,37.361067,McDonald`s,3
3051,Чайковского 9,1,169,1,1280742078,57.622834,39.870358,Титаник,3
3052,просп. Ленина 10,1,169,1,1280742078,57.641385,39.87671,Дубрава,3
3053,Б.Никитская 19,8,1,1,1280742078,55.756974,37.601013,Театральное кафе,3
3054,пр. Матросова 14,2,169,1,1280742078,57.574272,39.855321,Афродита,3
3055,Нахимовский просп. 11К1,7,1,1,1280742078,55.663578,37.605526,Кристина,3
3056,Егорова 13,23,87,1,1280742078,68.965252,33.075457,Caffe la Vita,3
3057,Новогиреевская 29К1,3,1,1,1280742078,55.75514,37.797738,Амирани,3
3058,Петровка 11К20,33,1,1,1280742078,55.76305,37.617134,Аврора,3
3059,Шлюзовая наб. 6К1,2,1,1,1280742078,55.73115,37.647325,Алекс-бар,3
3060,1-й Казачий пер. 4,9,1,1,1280742078,55.73516,37.623447,Алроса,3
3061,Коптевская 63а,7,1,1,1280742078,55.828561,37.515093,Армстронг,3
3062,Заводская 10,3,134,1,1280742078,45.060179,42.002519,Saloon,3
3063,Сивцев Вражек 3К18,7,1,1,1280742078,55.747059,37.598677,Пять специй,3
3064,Ленина 241,0,134,1,1280742078,45.039037,41.960684,World пицца,3
3065,Отдыха 8,9,49,1,1280742078,56.866288,60.68868,Эрмитаж,3
3066,Караванная 28,0,2,1,1280742078,59.933879,30.341452,Футбол,3
3067,1-я Тверская-Ямская 5,6,1,1,1280742078,55.770963,37.593336,Бабай-клаб,3
3068,Можайское ш. 30,4,1,1,1280742078,55.719931,37.419952,Омар Хайям,3
3069,Ленинградский просп. 62,23,169,1,1280742078,57.693402,39.772577,Эребуни,3
3070,Чкалова 1,41,169,1,1280742078,57.637208,39.850119,Ярбург,3
3071,Н.Арбат 11,19,1,1,1280742078,55.752247,37.596314,Елки-палки,3
3072,Тишинская пл. 1К1,2,1,1,1280742078,55.7692,37.583338,Елки-палки,3
3073,Шпаковская 66,3,134,1,1280742078,45.019672,41.938851,Жар-пицца,3
3074,Парголовская 7,0,2,1,1280742078,59.984652,30.346366,Серебряный век,3
3075,Вали Котика 9,2,49,1,1280742078,56.889921,60.618181,Кофе плюс,3
3076,2-я Брестская 6,0,1,1,1280742078,55.770968,37.591512,Hic Bibitur,3
3077,Люблинская 163К1,11,1,1,1280742078,55.6521,37.745676,На брудершафт,3
3078,просп. Стачек 99,2,2,1,1280742078,59.858732,30.249302,Теремок,3
3079,Улофа Пальме 1,19,1,1,1280742078,55.718065,37.512717,Jam,3
3080,Дзержинского ,0,134,1,1280742078,45.044511,41.968778,Суши,3
3081,Вишневая 13,9,1,1,1280742078,55.834871,37.447113,Усадьба банная,3
3082,просп. Октября 63,0,169,1,1280742078,57.639111,39.85665,Библиотека,3
3083,Б.Покровская 46,69,95,1,1280742078,56.317073,43.995279,Biblioteca,3
3084,1-я Брестская 41К2,75,1,1,1280742078,55.773277,37.587497,Polly сад,3
3085,Победы ,1,169,1,1280742078,57.631441,39.87008,Гвираби,3
3086,Республиканская 7а,7,169,1,1280742078,57.636398,39.882405,Луна в море,3
3087,Нахимсона 12,3,169,1,1280742078,57.624087,39.890768,Net Zone,3
3088,Аэропорт «Внуково» ,3,1,1,1280742078,55.753559,37.609218,Шоколадница,3
3089,Шпалерная 28,1,2,1,1280742078,59.949258,30.353013,Оазис,3
3090,Стасова 182,0,72,1,1280742078,45.02982,39.046181,На палубе,3
3091,Потемкинская 4а,1,2,1,1280742078,59.945824,30.368779,Георгиевский трактат,3
3092,Архитектора Ишунина 4К8,5,72,1,1280742078,45.065304,38.958065,Big master,3
3093,Н.Арбат 11К2,0,1,1,1280742078,55.752295,37.596279,Камбала,3
3094,б-р Молодежи 6,0,151,1,1280742078,54.738472,55.983197,Домино,3
3095,Борисоглебская 3,0,151,1,1280742078,54.818304,56.109069,Жар-птица,3
3096,Ферина 26,0,151,1,1280742078,54.776036,56.129407,Галс,3
3097,50-летия СССР 50,0,151,1,1280742078,54.744575,56.026038,Гессер,3
3098,Королева 10,3,151,1,1280742078,54.774016,56.074646,Иза,3
3099,просп. Стачек 69,7,2,1,1280742078,59.869305,30.259459,Dog&Duck,3
3100,просп. Ветеранов 16,5,2,1,1280742078,59.845392,30.254186,Бильярдный Мур`е,3
3101,просп. Маршала Блюхера 14,7,2,1,1280742078,59.980907,30.379181,Ультра,3
3102,Марата 36К38,0,2,1,1280742078,59.925737,30.352686,Тайм-аут,3
3103,Страстной б-р 4К3,0,1,1,1280742078,55.764987,37.608522,Оникс,3
3104,Суворовский просп. 1,0,2,1,1280742078,59.931488,30.367326,Марина,3
3105,Королева 2,2,151,1,1280742078,54.774254,56.068596,Пышка,3
3106,Южная дорога 14,0,2,1,1280742078,59.96857,30.232612,Nikki Beach,3
3107,Куйбышева 44,0,49,1,1280742078,56.826912,60.615962,WTC-бистро,3
3108,Уральская ,8,49,1,1280742078,56.858179,60.60105,XXX,3
3109,Машинистов 4,1,49,1,1280742078,56.8537,60.578565,Акведук,3
3110,ул. 8 Марта 101,1,49,1,1280742078,56.812675,60.608847,Анна,3
3111,Усиевича 18,1,1,1,1280742078,55.807268,37.522189,Трактир Ямской,3
3112,Ленина 32,0,107,1,1280742078,55.798014,38.977029,Нива,3
3113,Ленина 85,4,107,1,1280742078,55.807562,38.985473,Японский дворик,3
3114,Иванова 3а,1,107,1,1280742078,55.810096,38.958335,Татьяна,3
3115,Мадонская 16,11,107,1,1280742078,55.799669,38.969654,Мадона,3
3116,Ленина 20,4,107,1,1280742078,55.797513,38.976454,Пирожковая,3
3117,Ленина 105б,0,107,1,1280742078,55.810946,38.992471,Лагуна,3
3118,Гагарина 2,2,107,1,1280742078,55.806019,38.969609,Людмила,3
3119,просп. Карла Маркса 19,0,112,1,1280742078,61.787382,34.379546,Zen,3
3120,Халтуринский пер. 103,4,119,1,1280742078,47.229342,39.697576,Добрый эль,3
3121,просп. Испытателей 10,2,2,1,1280742078,60.003709,30.287454,Пчелка,3
3122,Ланское ш. 13,0,2,1,1280742078,59.990489,30.305735,Русские узоры,3
3123,Лиговский просп. 130,1,2,1,1280742078,59.914367,30.350705,Рандеву,3
3124,просп. Авиаконструкторов 6,14,2,1,1280742078,60.010965,30.243644,Розовый фламинго,3
3125,Суворовский просп. 23,0,2,1,1280742078,59.936607,30.37336,Розмарин,3
3126,просп. Елизарова 12,0,2,1,1280742078,59.896508,30.42487,Подвальчик,3
3127,Комиссара Смирнова 5К7,0,2,1,1280742078,59.962863,30.3526,Повод,3
3128,Декабристов 36,0,2,1,1280742078,59.925358,30.29235,Премьера,3
3129,Московский просп. 7,8,2,1,1280742078,59.924663,30.315487,Шоколадница,3
3130,Ворошиловский просп. ,24,119,1,1280742078,47.22351,39.718333,Osaka-24,3
3131,Покровка 38,0,1,1,1280742078,55.761274,37.65134,ТТ,3
3132,Пятницкое ш. 23,8,1,1,1280742078,55.848695,37.368434,Трактир на Пятницком,3
3133,Шараповский пр. ,2,312,1,1280742078,55.916643,37.760778,Теремок,3
3134,Щукинская 42,1,1,1,1280742078,55.809717,37.463484,Теремок,3
3135,Октябрьская 36,0,1,1,1280742078,55.789603,37.61388,Толедо,3
3136,Новослободская 50К52,0,1,1,1280742078,55.787067,37.594333,Тодзан,3
3137,Дубравная 34К29,0,1,1,1280742078,55.846148,37.358126,Теремок,3
3138,Б. 13 ,0,1,1,1280742078,55.747464,37.645211,Теремок,3
3139,Щелковское ш. 100,4,1,1,1280742078,55.811422,37.830775,Теремок,3
3140,Рихарда Зорге 31,14,151,1,1280742078,54.756023,55.99232,Сани,3
3141,Ивановского 61,4,119,1,1280742078,47.239933,39.696849,Коко-пицца,3
3142,Гатчинская 31К33,5,2,1,1280742078,59.963255,30.297111,Старый Баку,3
3143,Максима Горького 160а,0,95,1,1280742078,56.317233,44.009319,Yes,3
3144,пл. Минина 6,51,95,1,1280742078,56.32772,44.007833,Mon Paris,3
3145,Ленинский просп. 128К9,1,2,1,1280742078,59.852325,30.265697,Атлантида,3
3146,Приморское ш. 494,6,6836,1,1280742078,60.191157,29.808225,Бастион,3
3147,Приморское ш. ,7,2,1,1280742078,59.997553,30.102747,Корона,3
3148,Крымский вал 9К2,3,1,1,1280742078,55.732005,37.602734,Sorrento,3
3149,Варварская 33,35,95,1,1280742078,56.319664,44.013811,Тако суши-бар,3
3150,М.Никитская 20,7,1,1,1280742078,55.75899,37.589383,Архитектор,3
3151,Красноармейская ,2,49,1,1280742078,56.831226,60.618392,London,3
3152,М.Якиманка 9,17,1,1,1280742078,55.73995,37.615969,William Bass,3
3153,Кантемировская 24,3,2,1,1280742078,59.985624,30.344735,Green Tea House,3
3154,просп. Нагибина 32К2,9,119,1,1280742078,47.259122,39.72016,Диван,3
3155,наб. Гюллинга 2,18,112,1,1280742078,61.786327,34.392082,Karelia,3
3156,Жлобинский пер. 25,0,119,1,1280742078,47.196962,39.633059,Искушение,3
3157,просп. Михаила Нагибина 32К2,0,119,1,1280742078,47.259072,39.72011,Дон Марше,3
